timestamp,level,conductivity,value
2021-09-07 07:04:00,298.882375,9909.572499999998,8.257977083333332
2021-09-07 07:06:00,252.32205,9796.150875,8.1634590625
2021-09-07 07:08:00,192.92535,9655.389272727274,8.046157727272728
2021-09-07 07:10:00,135.9592,9153.758058823529,7.628131715686274
2021-09-07 07:12:00,130.7183,8745.7382,0.002892109193121693
2021-09-07 07:14:00,162.087675,8615.312,3.418774603174603
2021-09-07 07:16:00,190.266925,8447.664444444445,3.352247795414462
2021-09-07 07:18:00,219.50955,8287.9025,3.2888501984126983
2021-09-07 07:20:00,246.1697,8152.3075,3.235042658730159
2021-09-07 07:22:00,273.817275,8159.06525,3.2377243055555556
2021-09-07 07:24:00,296.679675,8170.492333333333,3.242258862433862
2021-09-07 07:26:00,307.161475,8168.640600000001,3.241524047619048
2021-09-07 07:28:00,314.149325,8184.769333333333,3.2479243386243386
2021-09-07 07:30:00,320.30165,8207.551666666666,3.256964947089947
2021-09-07 07:32:00,325.4666,,
2021-09-07 07:34:00,329.4922,8226.738,3.2645785714285713
2021-09-07 07:36:00,332.606325,8242.229,3.270725793650793
2021-09-07 07:38:00,335.31536666666665,8259.5095,3.277583134920635
2021-09-07 07:40:00,338.910575,8273.565,3.2831607142857147
2021-09-07 07:42:00,342.55645,8279.716,3.2856015873015876
2021-09-07 07:44:00,346.05036666666666,8274.536,3.283546031746032
2021-09-07 07:46:00,349.392375,8272.247,3.282637698412698
2021-09-07 07:48:00,353.79775,8275.227,3.2838202380952386
2021-09-07 07:50:00,358.65885000000003,8293.24,3.290968253968254
2021-09-07 07:52:00,363.671875,8294.1855,3.291343452380952
2021-09-07 07:54:00,366.861975,8264.053333333333,0.0045547031158142265
2021-09-07 07:56:00,349.92405,7909.980578947368,10.9860841374269
2021-09-07 07:58:00,335.644525,7289.996857142857,10.124995634920635
2021-09-07 08:00:00,321.44098,7106.030777777778,9.869487191358026
2021-09-07 08:02:00,280.1215,6988.919,9.706831944444444
2021-09-07 08:04:00,188.06425,6989.46525,9.707590625
2021-09-07 08:06:00,112.33725,7003.574333333334,0.004052994405864198
2021-09-07 08:08:00,133.756525,6816.7238333333335,2.840301597222222
2021-09-07 08:10:00,168.84765,6713.537333333334,2.7973072222222224
2021-09-07 08:12:00,201.96395,6720.656,2.800273333333333
2021-09-07 08:14:00,233.7131,6726.537333333334,2.802723888888889
2021-09-07 08:16:00,265.46225,6754.907799999999,2.8145449166666663
2021-09-07 08:18:00,293.7934,,
2021-09-07 08:20:00,306.17402500000003,,
2021-09-07 08:22:00,313.92145,6811.1675,2.837986458333333
2021-09-07 08:24:00,320.37760000000003,6837.8942,2.849122583333333
2021-09-07 08:26:00,325.922325,6868.442,2.8618508333333335
2021-09-07 08:28:00,329.7453333333333,6878.039333333333,2.8658497222222223
2021-09-07 08:30:00,332.07465,6908.370666666667,2.878487777777778
2021-09-07 08:32:00,335.3154,6931.888,2.8882866666666667
2021-09-07 08:34:00,339.3663,6943.2075,2.8930031250000003
